source,target,tie_type,weight,shared_values
Q152369,Q16222569,shared_education,1,college sadiki
Q152369,Q16262803,shared_parties,1,parti socialiste destourien
Q152369,Q16263000,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q16267511,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q16325226,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q16325262,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q1642894,shared_parties,1,parti socialiste destourien
Q152369,Q16666837,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q17425841,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q18610883,shared_parties,1,parti socialiste destourien
Q152369,Q1890995,shared_education,1,college sadiki
Q152369,Q19060286,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q19060293,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q19060319,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q19060320,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q19060337,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q19060346,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q1951854,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q19629356,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q19956346,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q20047058,shared_parties,1,parti socialiste destourien
Q152369,Q204487,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q20643083,shared_education,1,college sadiki
Q152369,Q2268624,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q2268624,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q22928978,shared_parties,1,parti socialiste destourien
Q152369,Q2374730,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q24690603,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q27179077,shared_education,1,college sadiki
Q152369,Q282026,shared_education,1,college sadiki
Q152369,Q282026,shared_parties,1,parti socialiste destourien
Q152369,Q2820925,shared_parties,1,parti socialiste destourien
Q152369,Q2820931,shared_parties,1,parti socialiste destourien
Q152369,Q2820994,shared_parties,1,parti socialiste destourien
Q152369,Q2821055,shared_parties,1,parti socialiste destourien
Q152369,Q2821259,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q2821273,shared_education,1,college sadiki
Q152369,Q2827512,shared_education,1,college sadiki
Q152369,Q2827624,shared_parties,1,parti socialiste destourien
Q152369,Q2827664,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q2836180,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q2836334,shared_education,1,college sadiki
Q152369,Q2875109,shared_education,1,المدرسه الصادقيه
Q152369,Q2875153,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q2912277,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q2929698,shared_birth_governorate,1,sidi bouzid
Q152369,Q2929705,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q29440996,shared_parties,1,parti socialiste destourien
Q152369,Q29580351,shared_birth_governorate,1,sidi bouzid
Q152369,Q2961945,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q29816892,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3012366,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3039490,shared_education,1,المدرسه الصادقيه
Q152369,Q3067195,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q3067195,shared_parties,1,parti socialiste destourien
Q152369,Q30728289,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q30728498,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q308017,shared_parties,1,parti socialiste destourien
Q152369,Q3128235,shared_parties,1,parti socialiste destourien
Q152369,Q313539,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q313539,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3144594,shared_education,1,college sadiki
Q152369,Q3192376,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3196139,shared_education,1,college sadiki
Q152369,Q3216753,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q3277799,shared_education,1,المدرسه الصادقيه
Q152369,Q3286574,shared_parties,1,parti socialiste destourien
Q152369,Q3318509,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3318530,shared_parties,1,parti socialiste destourien
Q152369,Q3318622,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q3320454,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3320538,shared_parties,1,parti socialiste destourien
Q152369,Q3320544,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q3320544,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3320644,shared_education,1,college sadiki
Q152369,Q3320650,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q3320650,shared_parties,1,parti socialiste destourien
Q152369,Q3328933,shared_education,1,college sadiki
Q152369,Q3328946,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q3328946,shared_parties,1,parti socialiste destourien
Q152369,Q3331012,shared_parties,1,parti socialiste destourien
Q152369,Q3331032,shared_parties,1,parti socialiste destourien
Q152369,Q3334855,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3344886,shared_education,1,college sadiki
Q152369,Q3344886,shared_parties,1,parti socialiste destourien
Q152369,Q3347261,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3357601,shared_parties,1,parti socialiste destourien
Q152369,Q3417300,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3417419,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3431743,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3461164,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q3461164,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3461169,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3461176,shared_parties,1,parti socialiste destourien
Q152369,Q3470003,shared_education,1,college sadiki
Q152369,Q3486513,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3515404,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3516540,shared_education,1,college sadiki
Q152369,Q3516543,shared_education,1,college sadiki
Q152369,Q377921,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q377921,shared_parties,1,parti socialiste destourien
Q152369,Q38213221,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q3951110,shared_parties,1,parti socialiste destourien
Q152369,Q431515,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q48757077,shared_education,1,college sadiki
Q152369,Q495681,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q496165,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q50285534,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q507856,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q54875068,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q54875069,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q54875074,shared_parties,1,parti socialiste destourien
Q152369,Q54875084,shared_parties,1,parti socialiste destourien
Q152369,Q54875086,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q54875087,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q54875092,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q54875133,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q54875134,shared_parties,1,parti socialiste destourien
Q152369,Q55196894,shared_parties,1,parti socialiste destourien
Q152369,Q55391329,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q55392087,shared_birth_governorate,1,sidi bouzid
Q152369,Q55392087,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q55392091,shared_parties,1,parti socialiste destourien
Q152369,Q55392098,shared_parties,1,parti socialiste destourien
Q152369,Q55392103,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q586623,shared_education,1,college sadiki
Q152369,Q60573369,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q60573379,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q60573416,shared_parties,1,parti socialiste destourien
Q152369,Q60573426,shared_parties,1,التجمع الدستوري الديمقراطي
Q152369,Q60573536,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q643348,shared_education,2,college sadiki|المدرسه الصادقيه
Q152369,Q653162,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q152369,Q800238,shared_education,1,college sadiki
Q152369,Q800238,shared_parties,1,parti socialiste destourien
Q152369,Q97961043,shared_parties,1,التجمع الدستوري الديمقراطي
Q15304780,Q16263000,shared_birth_governorate,1,mahdia
Q15304780,Q17154190,shared_birth_governorate,1,mahdia
Q15304780,Q18398343,shared_education,1,universite de tunis - el manar
Q15304780,Q19060319,shared_education,1,جامعه تونس المنار
Q15304780,Q1951854,shared_birth_governorate,1,mahdia
Q15304780,Q19544932,shared_education,1,universite de tunis - el manar
Q15304780,Q19848008,shared_birth_governorate,1,mahdia
Q15304780,Q19848008,shared_education,2,universite de tunis - el manar|جامعه تونس المنار
Q15304780,Q20991574,shared_education,1,جامعه تونس المنار
Q15304780,Q21511555,shared_education,1,universite de tunis - el manar
Q15304780,Q2374730,shared_birth_governorate,1,mahdia
Q15304780,Q26505513,shared_birth_governorate,1,mahdia
Q15304780,Q2821127,shared_birth_governorate,1,mahdia
Q15304780,Q28465669,shared_education,1,universite de tunis - el manar
Q15304780,Q3304511,shared_birth_governorate,1,mahdia
Q15304780,Q3318297,shared_education,1,universite de tunis - el manar
Q15304780,Q3318336,shared_education,1,universite de tunis - el manar
Q15304780,Q3318530,shared_birth_governorate,1,mahdia
Q15304780,Q3333020,shared_education,1,universite de tunis - el manar
Q15304780,Q3490439,shared_education,1,universite de tunis - el manar
Q15304780,Q3571955,shared_birth_governorate,1,mahdia
Q15304780,Q56309568,shared_education,1,universite de tunis - el manar
Q15304780,Q60572709,shared_birth_governorate,1,mahdia
Q15304780,Q653162,shared_birth_governorate,1,mahdia
Q15304780,Q88485687,shared_education,1,جامعه تونس المنار
Q1530765,Q16117997,shared_parties,1,parti socialiste destourien
Q1530765,Q16127215,shared_parties,1,parti socialiste destourien
Q1530765,Q16222569,shared_education,1,college sadiki
Q1530765,Q16262803,shared_parties,1,parti socialiste destourien
Q1530765,Q16263000,shared_education,1,college sadiki
Q1530765,Q16321385,shared_birth_governorate,1,sousse
Q1530765,Q16325262,shared_education,1,college sadiki
Q1530765,Q1642894,shared_parties,1,parti socialiste destourien
Q1530765,Q16666837,shared_birth_governorate,1,sousse
Q1530765,Q16666837,shared_parties,1,parti socialiste destourien
Q1530765,Q17425841,shared_parties,1,parti socialiste destourien
Q1530765,Q18610883,shared_parties,1,parti socialiste destourien
Q1530765,Q1890995,shared_education,1,college sadiki
Q1530765,Q19060319,shared_education,1,college sadiki
Q1530765,Q1951854,shared_education,1,college sadiki
Q1530765,Q19544932,shared_birth_governorate,1,sousse
Q1530765,Q20047058,shared_parties,1,parti socialiste destourien
Q1530765,Q204487,shared_birth_governorate,1,sousse
Q1530765,Q204487,shared_parties,1,parti socialiste destourien
Q1530765,Q20643083,shared_education,1,college sadiki
Q1530765,Q2268624,shared_education,1,college sadiki
Q1530765,Q22928978,shared_parties,1,parti socialiste destourien
Q1530765,Q2374730,shared_education,1,college sadiki
Q1530765,Q2655671,shared_birth_governorate,1,sousse
Q1530765,Q27179077,shared_education,1,college sadiki
Q1530765,Q282026,shared_education,1,college sadiki
Q1530765,Q282026,shared_parties,1,parti socialiste destourien
Q1530765,Q2820925,shared_parties,1,parti socialiste destourien
Q1530765,Q2820931,shared_parties,1,parti socialiste destourien
Q1530765,Q2820994,shared_parties,1,parti socialiste destourien
Q1530765,Q2820997,shared_birth_governorate,1,sousse
Q1530765,Q2821037,shared_birth_governorate,1,sousse
Q1530765,Q2821055,shared_parties,1,parti socialiste destourien
Q1530765,Q2821259,shared_education,1,college sadiki
Q1530765,Q2821273,shared_education,1,college sadiki
Q1530765,Q2821297,shared_birth_governorate,1,sousse
Q1530765,Q2821308,shared_birth_governorate,1,sousse
Q1530765,Q2827512,shared_education,1,college sadiki
Q1530765,Q2827624,shared_parties,1,parti socialiste destourien
Q1530765,Q2827627,shared_birth_governorate,1,sousse
Q1530765,Q2836334,shared_education,1,college sadiki
Q1530765,Q28465669,shared_birth_governorate,1,sousse
Q1530765,Q28502176,shared_birth_governorate,1,sousse
Q1530765,Q2875153,shared_education,1,college sadiki
Q1530765,Q29440996,shared_parties,1,parti socialiste destourien
Q1530765,Q2961945,shared_education,1,college sadiki
Q1530765,Q30118294,shared_birth_governorate,1,sousse
Q1530765,Q3067195,shared_education,1,college sadiki
Q1530765,Q3067195,shared_parties,1,parti socialiste destourien
Q1530765,Q308017,shared_parties,1,parti socialiste destourien
Q1530765,Q3125288,shared_birth_governorate,1,sousse
Q1530765,Q3125311,shared_birth_governorate,1,sousse
Q1530765,Q3128235,shared_parties,1,parti socialiste destourien
Q1530765,Q313539,shared_education,1,college sadiki
Q1530765,Q3144594,shared_education,1,college sadiki
Q1530765,Q3196139,shared_education,1,college sadiki
Q1530765,Q3216753,shared_education,1,college sadiki
Q1530765,Q3286574,shared_parties,1,parti socialiste destourien
Q1530765,Q3318530,shared_parties,1,parti socialiste destourien
Q1530765,Q3318622,shared_birth_governorate,1,sousse
Q1530765,Q3318622,shared_parties,1,parti socialiste destourien
Q1530765,Q3320538,shared_parties,1,parti socialiste destourien
Q1530765,Q3320544,shared_education,1,college sadiki
Q1530765,Q3320644,shared_education,1,college sadiki
Q1530765,Q3320650,shared_education,1,college sadiki
Q1530765,Q3320650,shared_parties,1,parti socialiste destourien
Q1530765,Q3328933,shared_education,1,college sadiki
Q1530765,Q3328946,shared_education,1,college sadiki
Q1530765,Q3328946,shared_parties,1,parti socialiste destourien
Q1530765,Q3331012,shared_parties,1,parti socialiste destourien
Q1530765,Q3331032,shared_parties,1,parti socialiste destourien
Q1530765,Q3344886,shared_education,1,college sadiki
Q1530765,Q3344886,shared_parties,1,parti socialiste destourien
Q1530765,Q3357601,shared_parties,1,parti socialiste destourien
Q1530765,Q3431743,shared_birth_governorate,1,sousse
Q1530765,Q3461164,shared_education,1,college sadiki
Q1530765,Q3461176,shared_parties,1,parti socialiste destourien
Q1530765,Q3470003,shared_education,1,college sadiki
Q1530765,Q3516540,shared_education,1,college sadiki
Q1530765,Q3516543,shared_education,1,college sadiki
Q1530765,Q377921,shared_education,1,college sadiki
Q1530765,Q377921,shared_parties,1,parti socialiste destourien
Q1530765,Q3951110,shared_parties,1,parti socialiste destourien
Q1530765,Q431515,shared_birth_governorate,1,sousse
Q1530765,Q48757077,shared_education,1,college sadiki
Q1530765,Q495681,shared_education,1,college sadiki
Q1530765,Q496165,shared_education,1,college sadiki
Q1530765,Q50099224,shared_birth_governorate,1,sousse
Q1530765,Q50285534,shared_birth_governorate,1,sousse
Q1530765,Q50285534,shared_parties,1,parti socialiste destourien
Q1530765,Q507856,shared_education,1,college sadiki
Q1530765,Q54875068,shared_parties,1,parti socialiste destourien
Q1530765,Q54875069,shared_parties,1,parti socialiste destourien
Q1530765,Q54875074,shared_parties,1,parti socialiste destourien
Q1530765,Q54875084,shared_birth_governorate,1,sousse
Q1530765,Q54875084,shared_parties,1,parti socialiste destourien
Q1530765,Q54875134,shared_parties,1,parti socialiste destourien
Q1530765,Q55196894,shared_parties,1,parti socialiste destourien
Q1530765,Q55392091,shared_parties,1,parti socialiste destourien
Q1530765,Q55392098,shared_parties,1,parti socialiste destourien
Q1530765,Q57699,shared_birth_governorate,1,sousse
Q1530765,Q586623,shared_education,1,college sadiki
Q1530765,Q60573416,shared_parties,1,parti socialiste destourien
Q1530765,Q60573536,shared_parties,1,parti socialiste destourien
Q1530765,Q60576591,shared_birth_governorate,1,sousse
Q1530765,Q643348,shared_education,1,college sadiki
Q1530765,Q653162,shared_parties,1,parti socialiste destourien
Q1530765,Q800238,shared_education,1,college sadiki
Q1530765,Q800238,shared_parties,1,parti socialiste destourien
Q1530765,Q88467296,shared_birth_governorate,1,sousse
Q15829893,Q16269532,shared_education,2,universite de californie du sud|جامعه جنوب كاليفورنيا
Q15829893,Q2929698,shared_birth_governorate,1,sidi bouzid
Q15829893,Q29580351,shared_birth_governorate,1,sidi bouzid
Q15829893,Q55392087,shared_birth_governorate,1,sidi bouzid
Q16027763,Q16267906,shared_birth_governorate,1,monastir
Q16027763,Q16269694,shared_birth_governorate,1,monastir
Q16027763,Q1642894,shared_birth_governorate,1,monastir
Q16027763,Q16679067,shared_birth_governorate,1,monastir
Q16027763,Q19060293,shared_birth_governorate,1,monastir
Q16027763,Q19956225,shared_birth_governorate,1,monastir
Q16027763,Q19956346,shared_birth_governorate,1,monastir
Q16027763,Q20412385,shared_birth_governorate,1,monastir
Q16027763,Q22211169,shared_birth_governorate,1,monastir
Q16027763,Q26834002,shared_birth_governorate,1,monastir
Q16027763,Q282026,shared_birth_governorate,1,monastir
Q16027763,Q2821012,shared_birth_governorate,1,monastir
Q16027763,Q2821055,shared_birth_governorate,1,monastir
Q16027763,Q2827512,shared_birth_governorate,1,monastir
Q16027763,Q2912277,shared_birth_governorate,1,monastir
Q16027763,Q2929705,shared_birth_governorate,1,monastir
Q16027763,Q2947600,shared_birth_governorate,1,monastir
Q16027763,Q29580479,shared_birth_governorate,1,monastir
Q16027763,Q308017,shared_birth_governorate,1,monastir
Q16027763,Q3125835,shared_birth_governorate,1,monastir
Q16027763,Q3141381,shared_birth_governorate,1,monastir
Q16027763,Q3144591,shared_birth_governorate,1,monastir
Q16027763,Q3286574,shared_birth_governorate,1,monastir
Q16027763,Q3318702,shared_birth_governorate,1,monastir
Q16027763,Q3318797,shared_birth_governorate,1,monastir
Q16027763,Q3320650,shared_birth_governorate,1,monastir
Q16027763,Q3328959,shared_birth_governorate,1,monastir
Q16027763,Q3331032,shared_birth_governorate,1,monastir
Q16027763,Q3347261,shared_birth_governorate,1,monastir
Q16027763,Q3431735,shared_birth_governorate,1,monastir
Q16027763,Q3516539,shared_birth_governorate,1,monastir
Q16027763,Q377921,shared_birth_governorate,1,monastir
Q16027763,Q48757077,shared_birth_governorate,1,monastir
Q16027763,Q643348,shared_birth_governorate,1,monastir
Q16027763,Q98828346,shared_birth_governorate,1,monastir
Q16027804,Q1890995,shared_parties,1,ettakatol
Q16027804,Q19060320,shared_birth_governorate,1,jendouba
Q16027804,Q20391000,shared_birth_governorate,1,jendouba
Q16027804,Q20643083,shared_birth_governorate,1,jendouba
Q16027804,Q2821259,shared_parties,1,ettakatol
Q16027804,Q3051875,shared_parties,1,ettakatol
Q16027804,Q3160876,shared_birth_governorate,1,jendouba
Q16027804,Q3196042,shared_parties,1,ettakatol
Q16027804,Q3257623,shared_parties,1,ettakatol
Q16027804,Q3333020,shared_parties,1,ettakatol
Q16027804,Q3470003,shared_parties,1,ettakatol
Q16027804,Q88485687,shared_birth_governorate,1,jendouba
Q16027809,Q19543880,shared_birth_governorate,1,gabes
Q16027809,Q19629356,shared_birth_governorate,1,gabes
Q16027809,Q26710667,shared_birth_governorate,1,gabes
Q16027809,Q2972023,shared_birth_governorate,1,gabes
Q16027809,Q3160736,shared_birth_governorate,1,gabes
Q16027809,Q3216753,shared_birth_governorate,1,gabes
Q16027809,Q3318356,shared_birth_governorate,1,gabes
Q16027809,Q3320655,shared_birth_governorate,1,gabes
Q16027809,Q3358533,shared_birth_governorate,1,gabes
Q16027809,Q3417420,shared_birth_governorate,1,gabes
Q16027809,Q3431745,shared_birth_governorate,1,gabes
Q16027809,Q54875069,shared_birth_governorate,1,gabes
Q16027809,Q92199953,shared_birth_governorate,1,gabes
Q16117997,Q16127215,shared_parties,1,parti socialiste destourien
Q16117997,Q16262803,shared_parties,1,parti socialiste destourien
Q16117997,Q1642894,shared_parties,1,parti socialiste destourien
Q16117997,Q16666837,shared_parties,1,parti socialiste destourien
Q16117997,Q17425841,shared_parties,1,parti socialiste destourien
Q16117997,Q18610883,shared_parties,1,parti socialiste destourien
Q16117997,Q20047058,shared_parties,1,parti socialiste destourien
Q16117997,Q204487,shared_parties,1,parti socialiste destourien
Q16117997,Q22928978,shared_parties,1,parti socialiste destourien
Q16117997,Q282026,shared_parties,1,parti socialiste destourien
Q16117997,Q2820925,shared_parties,1,parti socialiste destourien
Q16117997,Q2820931,shared_parties,1,parti socialiste destourien
Q16117997,Q2820994,shared_parties,1,parti socialiste destourien
Q16117997,Q2821055,shared_parties,1,parti socialiste destourien
Q16117997,Q2827624,shared_parties,1,parti socialiste destourien
Q16117997,Q29440996,shared_parties,1,parti socialiste destourien
Q16117997,Q3067195,shared_parties,1,parti socialiste destourien
Q16117997,Q308017,shared_parties,1,parti socialiste destourien
Q16117997,Q3128235,shared_parties,1,parti socialiste destourien
Q16117997,Q3286574,shared_parties,1,parti socialiste destourien
Q16117997,Q3318530,shared_parties,1,parti socialiste destourien
Q16117997,Q3318622,shared_parties,1,parti socialiste destourien
Q16117997,Q3320538,shared_parties,1,parti socialiste destourien
Q16117997,Q3320650,shared_parties,1,parti socialiste destourien
Q16117997,Q3328946,shared_parties,1,parti socialiste destourien
Q16117997,Q3331012,shared_parties,1,parti socialiste destourien
Q16117997,Q3331032,shared_parties,1,parti socialiste destourien
Q16117997,Q3344886,shared_parties,1,parti socialiste destourien
Q16117997,Q3357601,shared_parties,1,parti socialiste destourien
Q16117997,Q3461176,shared_parties,1,parti socialiste destourien
Q16117997,Q377921,shared_parties,1,parti socialiste destourien
Q16117997,Q3951110,shared_parties,1,parti socialiste destourien
Q16117997,Q50285534,shared_parties,1,parti socialiste destourien
Q16117997,Q54875068,shared_parties,1,parti socialiste destourien
Q16117997,Q54875069,shared_parties,1,parti socialiste destourien
Q16117997,Q54875074,shared_parties,1,parti socialiste destourien
Q16117997,Q54875084,shared_parties,1,parti socialiste destourien
Q16117997,Q54875134,shared_parties,1,parti socialiste destourien
Q16117997,Q55196894,shared_parties,1,parti socialiste destourien
Q16117997,Q55392091,shared_parties,1,parti socialiste destourien
Q16117997,Q55392098,shared_parties,1,parti socialiste destourien
Q16117997,Q60573416,shared_parties,1,parti socialiste destourien
Q16117997,Q60573536,shared_parties,1,parti socialiste destourien
Q16117997,Q653162,shared_parties,1,parti socialiste destourien
Q16117997,Q800238,shared_parties,1,parti socialiste destourien
Q16120212,Q22344522,shared_education,1,faculte de medecine de tunis
Q16120212,Q2821154,shared_education,1,faculte de medecine de tunis
Q16120212,Q28653580,shared_education,1,faculte de medecine de tunis
Q16120212,Q2912277,shared_education,1,faculte de medecine de tunis
Q16120212,Q29577522,shared_education,1,faculte de medecine de tunis
Q16120212,Q3470003,shared_education,1,faculte de medecine de tunis
Q16120212,Q3486677,shared_education,1,mediterranean school of business
Q16120212,Q86329266,shared_education,1,faculte de medecine de tunis
Q16123702,Q16268984,shared_birth_governorate,1,gafsa
Q16123702,Q21091553,shared_birth_governorate,1,gafsa
Q16123702,Q30104283,shared_birth_governorate,1,gafsa
Q16123702,Q3125307,shared_birth_governorate,1,gafsa
Q16123702,Q3125336,shared_birth_governorate,1,gafsa
Q16123702,Q3220051,shared_birth_governorate,1,gafsa
Q16123702,Q3220052,shared_birth_governorate,1,gafsa
Q16123702,Q3431740,shared_birth_governorate,1,gafsa
Q16123702,Q3470845,shared_birth_governorate,1,gafsa
Q16123702,Q3951110,shared_birth_governorate,1,gafsa
Q16123702,Q51460814,shared_birth_governorate,1,gafsa
Q16127215,Q16262803,shared_parties,1,parti socialiste destourien
Q16127215,Q16267511,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q16325226,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q1642894,shared_parties,1,parti socialiste destourien
Q16127215,Q16666837,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q16127215,Q17425841,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q16127215,Q18610883,shared_parties,1,parti socialiste destourien
Q16127215,Q19060286,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q19060293,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q19060320,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q19060337,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q19060346,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q19629356,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q19956346,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q20047058,shared_parties,1,parti socialiste destourien
Q16127215,Q204487,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q16127215,Q2268624,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q22928978,shared_parties,1,parti socialiste destourien
Q16127215,Q24690603,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q282026,shared_parties,1,parti socialiste destourien
Q16127215,Q2820925,shared_parties,1,parti socialiste destourien
Q16127215,Q2820931,shared_parties,1,parti socialiste destourien
Q16127215,Q2820994,shared_parties,1,parti socialiste destourien
Q16127215,Q2821055,shared_parties,1,parti socialiste destourien
Q16127215,Q2827624,shared_parties,1,parti socialiste destourien
Q16127215,Q2827664,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q2836180,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q2912277,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q2929705,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q29440996,shared_parties,1,parti socialiste destourien
Q16127215,Q29816892,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3012366,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3067195,shared_parties,1,parti socialiste destourien
Q16127215,Q30728289,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q30728498,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q308017,shared_parties,1,parti socialiste destourien
Q16127215,Q3128235,shared_parties,1,parti socialiste destourien
Q16127215,Q313539,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3192376,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3220051,shared_education,2,universite de damas|جامعه دمشق
Q16127215,Q3286574,shared_parties,1,parti socialiste destourien
Q16127215,Q3318509,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3318530,shared_parties,1,parti socialiste destourien
Q16127215,Q3318622,shared_parties,2,parti socialiste destourien|التجمع الدستوري الديمقراطي
Q16127215,Q3320454,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3320538,shared_parties,1,parti socialiste destourien
Q16127215,Q3320544,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3320650,shared_parties,1,parti socialiste destourien
Q16127215,Q3328946,shared_parties,1,parti socialiste destourien
Q16127215,Q3331012,shared_parties,1,parti socialiste destourien
Q16127215,Q3331032,shared_parties,1,parti socialiste destourien
Q16127215,Q3334855,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3344886,shared_parties,1,parti socialiste destourien
Q16127215,Q3347261,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3357601,shared_parties,1,parti socialiste destourien
Q16127215,Q3417300,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3417419,shared_parties,1,التجمع الدستوري الديمقراطي
Q16127215,Q3431743,shared_parties,1,التجمع الدستوري الديمقراطي
